Date,Open,High,Low,Close,Volume,ticker
2020-02-12,75.41138458251953,75.49430874131542,74.91679471215745,75.27382928475085,31042000,GOOGL
2020-02-13,75.15118408203125,75.77488079404449,74.68489477219461,74.98284287407141,22914000,GOOGL
2020-02-14,75.41635131835938,75.48190111121941,74.76186114868284,75.20779068392721,23198000,GOOGL
2020-02-18,75.45161437988281,76.00380570177778,75.03300037855547,75.19836378226913,25642000,GOOGL
2020-02-19,75.72125244140625,76.01274483431854,75.52808853258085,75.83695529661215,22746000,GOOGL
2020-02-20,75.32994842529297,75.83049394244608,74.69780323296706,75.43025453422534,25962000,GOOGL
2020-02-21,73.66493225097656,75.03002137195334,73.41813737667478,74.71369870401325,42520000,GOOGL
2020-02-24,70.50670623779297,71.32705227867518,69.8576867844857,70.66511381109099,49560000,GOOGL
2020-02-25,68.8411865234375,71.350376879423,68.54820909516557,71.05988475080639,51580000,GOOGL
2020-02-26,69.04727172851562,70.19932951834674,68.35604008547062,69.27122908358415,49776000,GOOGL
2020-02-27,65.2971420288086,68.00099715485774,65.26188562012159,67.49151060422065,62290000,GOOGL
2020-02-28,66.50381469726562,66.66271477222554,62.97614362297551,63.279054704787185,80198000,GOOGL
2020-03-02,68.8411865234375,68.89828779844545,65.80612039922265,67.10665194660707,55430000,GOOGL
2020-03-03,66.42784118652344,69.92720421557465,66.00674195489913,69.40530636805653,56602000,GOOGL
2020-03-04,68.6068115234375,68.6654055008889,66.39208344077265,67.48256183891996,47598000,GOOGL
2020-03-05,65.28771209716797,67.21790397078222,64.63620727117362,66.81666434718564,54380000,GOOGL
2020-03-06,64.34321594238281,64.69130946412695,62.42991012561368,63.06254774883927,64640000,GOOGL
2020-03-09,60.373104095458984,62.20745260056038,59.49168255231933,59.8353131816508,69252000,GOOGL
2020-03-10,63.3217658996582,63.355533400320745,60.30954041673716,62.289885180152496,54872000,GOOGL
2020-03-11,60.13026809692383,62.4160051547747,59.149036875759016,61.98597251571194,54732000,GOOGL
2020-03-12,55.19680404663086,59.03036438398447,55.04385958424716,55.746513797893854,94326000,GOOGL
2020-03-13,60.29762649536133,60.304082214221474,55.233550734826174,58.34707877771663,79400000,GOOGL
2020-03-16,53.282508850097656,56.88118556909071,52.9885349713361,54.107317834506155,96520000,GOOGL
2020-03-17,55.52007293701172,55.914352911664636,52.095693145816455,54.15846568225022,83194000,GOOGL
2020-03-18,54.18577575683594,54.87104797762396,51.494832347256526,52.63397869009644,93044000,GOOGL
2020-03-19,55.202762603759766,57.23574188881747,52.415983458077136,54.038293418612895,74064000,GOOGL
2020-03-20,53.04465103149414,56.53408464888326,52.741243599649366,56.15767909758059,82878000,GOOGL
2020-03-23,52.34546661376953,52.98008946545137,50.097967458203165,52.456698939752336,83672000,GOOGL
2020-03-24,56.11348342895508,56.278346728286216,53.94940826263607,54.820900000657495,72468000,GOOGL
2020-03-25,54.703704833984375,56.91594391981893,53.779578586585835,55.84384002725429,90324000,GOOGL
2020-03-26,57.74770736694336,58.17277701676787,54.22748827696145,55.35421570523209,76562000,GOOGL
2020-03-27,55.132747650146484,57.158278669216685,54.821891909688404,55.98735373238596,62794000,GOOGL
2020-03-30,56.92289352416992,57.155788104039814,54.548272761585835,56.24407702996615,58736000,GOOGL
2020-03-31,57.69953918457031,58.26811596366001,56.446678999724746,57.04306764962275,65228000,GOOGL
2020-04-01,54.727535247802734,56.08417939198455,54.299984103804036,55.815035808554676,51970000,GOOGL
2020-04-02,55.46892547607422,55.75395831834769,54.282111383746546,54.623256692650074,56410000,GOOGL
2020-04-03,54.2607536315918,55.55631850299663,53.385791673504606,55.35371730864713,51374000,GOOGL
2020-04-06,58.754268646240234,59.12967778050272,55.86469805410107,56.26195964457938,63320000,GOOGL
2020-04-07,58.72298049926758,60.620893529545036,58.459300013090534,60.43368148304381,61620000,GOOGL
2020-04-08,59.93661117553711,60.3289059468666,58.79200545437825,59.74294719569394,40334000,GOOGL
2020-04-09,59.91525650024414,60.680975159986424,59.21260232823927,60.49178169677421,54028000,GOOGL
2020-04-13,60.10594177246094,60.3100356670181,58.711559676495355,59.663493971680225,38702000,GOOGL
2020-04-14,62.82817459106445,63.35056879345546,61.00623734167442,61.57382536538522,63358000,GOOGL
2020-04-15,62.434383392333984,63.31878268719439,61.27736260381202,61.898577725439324,42236000,GOOGL
2020-04-16,62.440834045410156,63.23187924434024,61.48592196083306,62.92300874781645,57896000,GOOGL
2020-04-17,63.51195526123047,64.05818710675288,62.86640612379751,63.64602886960057,51050000,GOOGL
2020-04-20,62.62556838989258,63.40370224725439,62.39168118173137,63.05957530501891,35292000,GOOGL
2020-04-21,60.19284439086914,62.07188272751854,59.83729494932787,61.709881356272376,49648000,GOOGL
2020-04-22,62.48950958251953,63.55565412208502,61.436272692073295,61.63043298256724,46296000,GOOGL
2020-04-23,63.12313461303711,63.96632194128163,62.594781016508605,62.853494700717256,34202000,GOOGL
2020-04-24,63.39278030395508,63.44790017142392,61.7739443860158,62.32017624880981,37402000,GOOGL
2020-04-27,63.10773849487305,64.2617815012073,62.81972404558168,64.15749740277272,44186000,GOOGL
2020-04-28,61.20734786987305,63.79797764528471,61.09760444603932,63.72051660190071,80700000,GOOGL
2020-04-29,66.64930725097656,67.54165110797575,65.88209975358559,66.78934025502862,108358000,GOOGL
2020-04-30,66.87376403808594,67.03763472110475,65.62239273502772,66.11201957490346,55842000,GOOGL
2020-05-01,65.4148178100586,67.10864053609349,65.03444570950143,65.75100006817652,48872000,GOOGL
2020-05-04,65.69190979003906,65.76987849801317,64.35662178892676,64.95847353570845,30806000,GOOGL
2020-05-05,66.98896789550781,68.08093904283001,66.29426590492336,66.41691697950115,39666000,GOOGL
2020-05-06,66.81070709228516,67.96574284054078,66.79581044461385,67.43490390739927,31732000,GOOGL
2020-05-07,67.99503326416016,68.32873785890114,67.16376853413021,67.59926435808376,30652000,GOOGL
2020-05-08,68.74288177490234,69.35366703992099,68.13060381431362,68.61774539246635,33326000,GOOGL
2020-05-11,69.69878387451172,70.29169468748732,68.30390909418357,68.3679661933899,32718000,GOOGL
2020-05-12,68.28801727294922,70.23210545562377,68.25474607445942,69.92870182776481,33918000,GOOGL
2020-05-13,66.95470428466797,68.79203814843098,65.9456648705068,68.3366751009286,40368000,GOOGL
2020-05-14,67.37828826904297,67.4036110520783,65.711780914762,66.21928222001041,36660000,GOOGL
2020-05-15,68.18273162841797,68.25820745732415,66.4913941497389,66.95122766332483,41544000,GOOGL
2020-05-18,68.78459167480469,69.1609934145914,67.24619845412195,67.61267414754582,47094000,GOOGL
2020-05-19,68.24927520751953,69.14757473329719,68.21749670817653,68.79948120448985,31586000,GOOGL
2020-05-20,69.97537231445312,70.11789063162281,68.89582011929386,68.9822221805776,38262000,GOOGL
2020-05-21,69.85569763183594,70.337868556823,69.24192704274618,70.06624345555898,30894000,GOOGL
2020-05-22,70.177978515625,70.36468668266832,69.31939827034222,69.71417454610717,28544000,GOOGL
2020-05-26,70.5816879272461,71.76056121271995,70.4838671234599,71.60413885227362,44590000,GOOGL
2020-05-27,70.5275650024414,70.77933044570575,69.25236359877518,70.51366096089717,31684000,GOOGL
2020-05-28,70.42626953125,71.72828647326742,69.47483145775915,69.52051400289503,35170000,GOOGL
2020-05-29,71.18502044677734,71.3444205942367,70.31402900548571,70.535000935911,37044000,GOOGL
2020-06-01,71.25206756591797,71.5852720478794,70.6268782127255,70.79671210149603,25162000,GOOGL
2020-06-02,71.62152099609375,71.65578479748356,70.59360695439943,71.25852322228091,23442000,GOOGL
2020-06-03,71.46956634521484,71.9542225686685,71.09067933557526,71.64088534545384,27732000,GOOGL
2020-06-04,70.2306137084961,71.572365163048,69.81895555154722,71.34691509398992,26982000,GOOGL
2020-06-05,71.50780487060547,71.81965699433553,69.8988988668523,70.29715305504027,42642000,GOOGL
2020-06-08,71.90605926513672,71.9537270182775,70.73612696690151,70.82551442260042,33878000,GOOGL
2020-06-09,72.1066665649414,72.88728563936604,71.62399555303219,71.76701395697853,33624000,GOOGL
2020-06-10,72.73335266113281,73.13408456859595,72.21989572507418,72.57494508918839,31762000,GOOGL
2020-06-11,69.61485290527344,72.08283134805066,69.44154870912836,71.55794816007574,47144000,GOOGL
2020-06-12,70.16209411621094,71.23419808106286,68.81537962995735,70.8046578832885,36676000,GOOGL
2020-06-15,70.5504150390625,70.7619534909497,68.88490017293951,68.99861781338377,30468000,GOOGL
2020-06-16,71.82808685302734,72.35941817217935,70.96007319234404,71.95371572332012,30648000,GOOGL
2020-06-17,72.12952423095703,72.60921751305307,71.2649882465539,72.14939147973531,30610000,GOOGL
2020-06-18,71.21483612060547,72.15087754317152,70.82353011675572,71.99594785549428,34862000,GOOGL
2020-06-19,70.74407196044922,71.73026627650552,70.46399835145995,71.50680901376434,52784000,GOOGL
2020-06-22,72.03616333007812,72.05056746369593,70.47344743240869,70.76245451523369,29442000,GOOGL
2020-06-23,72.69758605957031,73.25474782945695,71.75508917289665,72.10269016557397,37752000,GOOGL
2020-06-24,71.14430236816406,73.2840393149297,71.01022499657324,72.66282805130307,31592000,GOOGL
2020-06-25,71.56143188476562,71.62201107158246,70.49081315049759,71.07081245432276,23958000,GOOGL
2020-06-26,67.66033935546875,71.3588295538996,67.2859228390437,71.14083539885146,97640000,GOOGL
2020-06-29,69.3799819946289,69.42120160808253,67.11957113332669,67.5510965388041,45074000,GOOGL
2020-06-30,70.41682434082031,70.71228711438161,68.87148296157532,69.36558030991503,40286000,GOOGL
2020-07-01,71.60612487792969,71.92791062096299,70.22465415984608,70.4724491856165,42182000,GOOGL
2020-07-02,72.99305725097656,73.91619466883608,72.05651588265908,72.0947576791324,57218000,GOOGL
2020-07-06,74.46887969970703,74.98283672357624,73.34314484733716,73.89782139127526,44712000,GOOGL
2020-07-07,73.98571014404297,75.54495545817291,73.97478391717789,74.29408433333198,42364000,GOOGL
2020-07-08,74.66502380371094,75.04093299056807,74.10389158017398,74.5259833977762,31766000,GOOGL
2020-07-09,75.41287994384766,75.93329275890603,74.26728526224998,74.97936929494496,41836000,GOOGL
2020-07-10,76.42340087890625,76.53910371968176,74.52201752882867,75.14422148908551,35918000,GOOGL
2020-07-13,75.09358215332031,78.27811557578711,74.81202339647265,76.96616497127292,42954000,GOOGL
2020-07-14,75.52210998535156,75.61844566329884,73.78757526860957,74.12822804579645,38108000,GOOGL
2020-07-15,75.3244857788086,76.29032041143122,74.37851081631317,75.63980824059549,31026000,GOOGL
2020-07-16,75.2271499633789,75.27631040859266,73.90377320654089,74.56074103049501,26484000,GOOGL
2020-07-17,75.32299041748047,75.64973918687603,74.39191213481628,75.32596823132394,34264000,GOOGL
2020-07-20,77.65640258789062,77.91313106864892,74.62034318261358,75.23112844043321,30166000,GOOGL
2020-07-21,77.26311492919922,78.80895657553522,77.09924422775075,78.7086504606892,27486000,GOOGL
2020-07-22,77.70655059814453,77.81231981573042,76.6329540174062,77.25268025403719,24482000,GOOGL
2020-07-23,75.31802368164062,77.97966630423089,74.91281370486792,77.76017946109586,33910000,GOOGL
2020-07-24,74.89395141601562,75.25247869252917,73.87001533571343,74.44604426009818,29902000,GOOGL
2020-07-27,75.94766998291016,76.35138723256271,75.09853094085834,75.14471356949954,27124000,GOOGL
2020-07-28,74.66752624511719,75.77786453843106,74.5120964630078,75.72771147804096,30910000,GOOGL
2020-07-29,75.65370178222656,76.14133579722454,74.63572144968626,74.7345424271181,22676000,GOOGL
2020-07-30,76.3916244506836,76.51676082705961,74.24641643772134,74.38545685591691,36042000,GOOGL
2020-07-31,73.88788604736328,74.73554004885563,72.20201157644132,74.33977117600368,91468000,GOOGL
2020-08-03,73.63016510009766,74.37353500496488,73.08194428652723,74.03934550111532,45482000,GOOGL
2020-08-04,73.16040802001953,74.14412465541517,72.70008194737242,73.82631690480552,37212000,GOOGL
2020-08-05,73.44791412353516,73.98967917639325,73.0571083035175,73.33519668400625,29134000,GOOGL
2020-08-06,74.7320556640625,74.79760544622968,73.09087885001976,73.30192475022814,33306000,GOOGL
2020-08-07,74.40531921386719,75.48387877720482,73.80446006410948,74.93516546369514,27718000,GOOGL
2020-08-10,74.32836151123047,74.84131840405617,73.36847488094678,74.02942079964885,20546000,GOOGL
2020-08-11,73.51993560791016,75.00469799228344,73.40324014786752,74.18832228577654,31098000,GOOGL
2020-08-12,74.84577941894531,75.06576635475058,73.74139696217233,73.84667366406597,22512000,GOOGL
2020-08-13,75.31306457519531,76.3221116757213,74.89395807054493,74.89395807054493,22388000,GOOGL
2020-08-14,74.7161636352539,75.46897455484215,74.43659014980256,75.16208550403178,21942000,GOOGL
2020-08-17,75.29269409179688,75.66711817659517,74.73454723488275,75.27929014145775,19990000,GOOGL
2020-08-18,77.25616455078125,77.33511829663932,75.5623490795382,75.78332106518687,28378000,GOOGL
2020-08-19,76.70147705078125,77.9056730464464,76.47255668317996,77.09277539659304,30472000,GOOGL
2020-08-20,78.27263641357422,78.46729297000505,76.19744901020748,76.47105929641678,26382000,GOOGL
2020-08-21,78.23887634277344,79.04878858984061,77.58041584466433,78.05166052261855,34838000,GOOGL
2020-08-24,78.71459197998047,79.8880020701012,78.21255382768275,79.07808224126646,25638000,GOOGL
2020-08-25,79.74250793457031,79.89296708362019,78.35358139397559,78.46382111596415,25150000,GOOGL
2020-08-26,81.64339447021484,82.07343472584033,79.50067940074841,79.76485618715283,52188000,GOOGL
2020-08-27,80.86824798583984,81.83507518777941,80.38606945778591,81.76654758378608,31350000,GOOGL
2020-08-28,81.4100112915039,81.50535438108338,80.72375017545737,80.91542895930002,22418000,GOOGL
2020-08-31,80.91840362548828,81.66177357903628,80.7098429930012,81.61559094306867,26422000,GOOGL
2020-09-01,82.18714141845703,82.39272421712538,80.91839579925374,81.04899528023,22652000,GOOGL
2020-09-02,85.28130340576172,85.7138213739487,82.44089345757524,82.82921400260896,49522000,GOOGL
2020-09-03,80.91741180419922,84.41776771331294,79.83487413694195,84.39393004733088,63726000,GOOGL
2020-09-04,78.5189437866211,81.1895197719061,76.37175074598551,79.89892171480436,55850000,GOOGL
2020-09-08,75.65818786621094,77.24474148231081,75.30561618644694,75.7277080820205,54032000,GOOGL
2020-09-09,76.83158874511719,77.40214695845613,75.73613970690933,76.91451290297617,39242000,GOOGL
2020-09-10,75.77983093261719,78.14402545722122,75.47940515868171,76.97807127825975,33024000,GOOGL
2020-09-11,75.26886749267578,76.40800631879937,74.13965471276924,75.88412323830671,30706000,GOOGL
2020-09-14,74.92474365234375,77.31674673613733,74.74002067300091,76.05792695476222,42660000,GOOGL
2020-09-15,76.230224609375,77.01829198977806,75.5836905116532,75.87120485456991,23042000,GOOGL
2020-09-16,75.08662414550781,77.18614209314343,75.06179387507046,76.59571660244501,22128000,GOOGL
2020-09-17,73.84269714355469,74.41971865207923,72.62211931019694,73.78161786394368,40008000,GOOGL
2020-09-18,72.05751037597656,74.24790839742937,71.09068317678832,73.90527037843776,63056000,GOOGL
2020-09-21,71.01719665527344,71.50979377027438,69.6536003098888,71.0906872863727,56908000,GOOGL
2020-09-22,72.49101257324219,72.6970954516438,70.98539825039516,72.01926781530388,33950000,GOOGL
2020-09-23,69.9867935180664,72.15633169851023,69.6535966070282,72.10717125009035,37726000,GOOGL
2020-09-24,70.65567779541016,71.40699611483514,69.62727125517097,69.65359421940595,34552000,GOOGL
2020-09-25,71.46014404296875,71.80178191544255,69.9018910321902,70.76444179627218,30326000,GOOGL
2020-09-28,72.43341827392578,73.14500968683816,71.81866263728527,73.09535672581238,30784000,GOOGL
2020-09-29,72.79890441894531,73.0958523244427,72.20201563977825,72.69412780151184,31816000,GOOGL
2020-09-30,72.77803039550781,73.80097367765457,72.28940381084516,72.54662474947686,40924000,GOOGL
2020-10-01,73.88540649414062,74.24145605727813,73.33420782483996,73.67486065011207,32884000,GOOGL
2020-10-02,72.2814712524414,73.44494787809407,71.8717983052176,72.4815909596404,31222000,GOOGL
2020-10-05,73.63365173339844,73.7265095240155,72.50443886698714,72.63156046251407,21602000,GOOGL
2020-10-06,72.05403900146484,73.71756095605366,71.7555984119484,73.26965381491353,26096000,GOOGL
2020-10-07,72.4572525024414,72.94538662475436,71.17062485186818,72.46569342964418,36108000,GOOGL
2020-10-08,73.66343688964844,73.891857179053,72.77059285124541,72.77059285124541,26076000,GOOGL
2020-10-09,75.00518798828125,75.0747082019005,73.8407187273074,74.13171101982338,32966000,GOOGL
2020-10-12,77.69363403320312,78.87697017179133,75.94121726115524,76.37324269858246,55344000,GOOGL
2020-10-13,77.8167953491211,78.71510256314015,77.39768887008755,78.31039264019142,39072000,GOOGL
2020-10-14,77.63652801513672,78.65003789110749,76.76553645387474,78.19071202382867,33174000,GOOGL
2020-10-15,77.24075317382812,78.03179833233763,76.52866932334675,76.69601031632256,31210000,GOOGL
2020-10-16,77.84807586669922,78.34514345056063,77.34951558739077,77.55658351214443,34194000,GOOGL
2020-10-19,75.97349548339844,78.65401262927215,75.6244093541497,78.25675108360606,29734000,GOOGL
2020-10-20,77.02276611328125,78.1529714473702,75.50424022967013,75.63384710979612,41670000,GOOGL
2020-10-21,78.75630187988281,80.20382232049026,77.82026068582488,77.95483057781071,60322000,GOOGL
2020-10-22,79.78272247314453,80.11840464128612,78.3337169261627,78.70714079624807,30512000,GOOGL
2020-10-23,81.0897216796875,81.14633045232473,80.04343304769533,80.19936290074068,30548000,GOOGL
2020-10-26,78.6718978881836,80.92088242116448,77.85205190328901,80.19687961430068,35826000,GOOGL
2020-10-27,79.39640045166016,79.5513301261755,78.30939985271544,78.90231064798252,25902000,GOOGL
2020-10-28,75.0225601196289,77.15832688244774,74.90735737417214,76.96963351424793,45174000,GOOGL
2020-10-29,77.310791015625,78.89287411467878,75.30810114143328,75.3314387178596,55406000,GOOGL
2020-10-30,80.25199890136719,83.49017093425739,79.52998127495282,82.80092441714463,99878000,GOOGL
2020-11-02,80.6596908569336,82.34407276460104,80.15913775613008,80.62095654393035,44228000,GOOGL
2020-11-03,81.71936798095703,82.38179892514135,80.05336078632573,80.97947599539556,31432000,GOOGL
2020-11-04,86.69456481933594,87.89528301491228,84.56673875495531,84.69485294507058,71342000,GOOGL
2020-11-05,87.52135467529297,88.97731615159634,86.45520644116196,87.91613094031692,39758000,GOOGL
2020-11-06,87.3838119506836,87.81930775936743,86.23920242731536,86.96718320704757,28622000,GOOGL
2020-11-09,87.46772003173828,90.22222032962502,87.27554876417429,89.18388779864829,53440000,GOOGL
2020-11-10,86.29084777832031,87.36642960090843,85.2182437695995,85.89607149256915,43022000,GOOGL
2020-11-11,86.76309967041016,87.54122598567889,86.55602414438157,86.82119356546892,31838000,GOOGL
2020-11-12,86.54410552978516,87.64451771355215,86.30326628899803,86.50338600548156,26474000,GOOGL
2020-11-13,88.00601196289062,88.24784377851638,86.20444222324774,86.80132339394905,29744000,GOOGL
2020-11-16,88.09390258789062,89.10244941322239,87.46325015957001,87.60279065673996,25468000,GOOGL
2020-11-17,87.47965240478516,88.2483527483011,87.37189796826333,87.7875265532104,21314000,GOOGL
2020-11-18,86.43584442138672,87.64550364770136,86.33305301374617,87.23036759862198,20108000,GOOGL
2020-11-19,87.32620239257812,87.57051951755538,85.90848264103154,86.06788281961194,20106000,GOOGL
2020-11-20,86.22431182861328,87.8123581090682,86.15578421887,87.49653554143116,27694000,GOOGL
2020-11-23,85.78631591796875,86.70150486781982,84.92327280282021,86.41498313090595,22530000,GOOGL
2020-11-24,87.59088134765625,87.71899554089296,85.44716597999957,85.78334829165836,27984000,GOOGL
2020-11-25,87.602294921875,87.91265434022236,86.81919809848146,87.78504024540288,19600000,GOOGL
2020-11-27,88.73895263671875,89.23503517364202,87.62265137734866,87.62265137734866,14790000,GOOGL
2020-11-30,87.11913299560547,88.40724583978081,86.7933768344479,88.17435503755391,32418000,GOOGL
2020-12-01,89.1530990600586,90.46207172577871,87.5476710184764,87.72793104126895,37350000,GOOGL
2020-12-02,90.62345886230469,91.00930169788307,88.64709217732732,89.15310078662704,29424000,GOOGL
2020-12-03,90.46803283691406,91.55999635366734,90.2276861454191,90.40347565496144,24728000,GOOGL
2020-12-04,90.5633773803711,90.84840643586647,90.05835381182969,90.38758786798329,20544000,GOOGL
2020-12-07,90.22917938232422,90.83797937404678,89.53446984443129,90.15568118177275,22288000,GOOGL
2020-12-08,89.94612884521484,90.17654191763987,88.95050099478975,89.80659591980766,19936000,GOOGL
2020-12-09,88.28409576416016,90.79230154815504,87.49652840724409,89.89796478940806,31728000,GOOGL
2020-12-10,87.777099609375,88.14158252987346,86.08278404964399,87.5263267524468,28688000,GOOGL
2020-12-11,88.13214111328125,88.25678497137464,87.03669966329481,87.39721213285257,18628000,GOOGL
2020-12-14,87.01287078857422,88.87701269456065,86.85744101840123,87.92955258039055,33050000,GOOGL
2020-12-15,87.45085144042969,87.59584749491349,86.48700198857918,87.3902646693358,21352000,GOOGL
2020-12-16,87.25767517089844,87.84959334388638,86.8539654427043,87.84959334388638,24676000,GOOGL
2020-12-17,86.42938232421875,87.73041412035337,85.96459334657283,87.59236631572465,34880000,GOOGL
2020-12-18,85.71977996826172,86.81919943152793,85.16262570212646,86.71045239928884,85256000,GOOGL
2020-12-21,86.13391876220703,86.25508471112633,84.11981047967087,84.87112877315111,33974000,GOOGL
2020-12-22,85.42184448242188,86.03710025089265,84.70478990793866,85.87422216127273,20370000,GOOGL
2020-12-23,85.81958770751953,86.60814760303803,85.4704939973954,85.60606407600152,22974000,GOOGL
2020-12-24,86.11406707763672,86.52374001663743,85.62692551399726,85.85783111525326,9312000,GOOGL
2020-12-28,88.0904312133789,88.73796554394026,86.49444423582476,86.64788120786828,27650000,GOOGL
2020-12-29,87.28598022460938,88.81096184437173,87.15438813378992,88.749390051316,19726000,GOOGL
2020-12-30,86.21784973144531,87.78255832007542,85.80817679890423,87.6455031107277,21026000,GOOGL
2020-12-31,87.03174591064453,87.27307766159485,86.20990711305191,86.26850867543338,21070000,GOOGL
2021-01-04,85.71531677246094,87.52085695769506,84.77231967368576,87.39721327969764,37324000,GOOGL
2021-01-05,86.40654754638672,86.74322235263449,85.25697504611246,85.66367014998892,20360000,GOOGL
2021-01-06,85.5539321899414,86.60121349106612,84.22410709911334,84.43068253258387,46588000,GOOGL
2021-01-07,88.10930633544922,88.28211046401697,85.74659668999963,85.74659668999963,41936000,GOOGL
2021-01-08,89.2757568359375,89.3517327598918,87.4577901976101,88.24933551484223,35484000,GOOGL
2021-01-11,87.21298217773438,88.60786440316203,87.00690685691502,88.24238133150995,34796000,GOOGL
2021-01-12,86.27643585205078,87.78949855387994,85.23114750770641,86.67021949760816,29528000,GOOGL
2021-01-13,86.76407623291016,87.21794654341232,85.77439648773604,85.77439648773604,23432000,GOOGL
2021-01-14,85.95317840576172,87.77213786116161,85.71233916919952,86.84452983792997,29212000,GOOGL
2021-01-15,85.789306640625,86.7824568694247,84.99926151347154,85.85882685355558,31444000,GOOGL
2021-01-19,88.61233520507812,89.5741993642567,86.04802079890773,86.5530367998629,41660000,GOOGL
2021-01-20,93.35958862304688,94.33535679156603,90.3523301990079,90.69297541443379,64152000,GOOGL
2021-01-21,93.56218719482422,95.94227110893598,93.32681109981424,94.03393956655104,58634000,GOOGL
2021-01-22,93.97980499267578,94.56725260357804,93.18230407695297,93.9251814346911,32744000,GOOGL
2021-01-25,94.0652084350586,95.43278250636287,92.3212402633923,94.98189003066598,50586000,GOOGL
2021-01-26,94.7440414428711,95.13136939895124,93.16394372149756,93.65356299193041,31462000,GOOGL
2021-01-27,90.32402038574219,93.37944659543606,89.24843864993461,93.1033509899852,82512000,GOOGL
2021-01-28,92.0252914428711,93.75287039579504,90.92289423121268,90.92289423121268,55278000,GOOGL
2021-01-29,90.74213409423828,91.74422520694112,89.46097713995385,91.0728532576244,44530000,GOOGL
2021-02-01,94.00513458251953,95.12093572823946,91.59773520987004,91.59773520987004,40252000,GOOGL
2021-02-02,95.29871368408203,96.80085020179051,94.66557593964733,95.00126570965045,66332000,GOOGL
2021-02-03,102.23884582519531,104.60949618353341,99.98786872230788,102.57304290034453,97882000,GOOGL
2021-02-04,101.97815704345703,102.75628332632309,101.05799736845198,102.32525801227519,48596000,GOOGL
2021-02-05,103.72608947753906,104.0791536293732,101.79789063853698,102.27261325937808,29866000,GOOGL
2021-02-08,103.5120620727539,105.02562491261692,102.46081806842983,104.28076232458417,28828000,GOOGL
2021-02-09,103.05870056152344,104.20678043655732,102.79104585481538,103.02939978157666,21892000,GOOGL
2021-02-10,103.60939025878906,104.22514605872993,101.90911925986293,103.44353437120024,25102000,GOOGL
2021-02-11,103.72212219238281,103.98282108445419,102.73443512383678,103.83385461877602,20480000,GOOGL
2021-02-12,104.03397369384766,104.25593827265304,102.96831791697292,103.27619962416891,18990000,GOOGL
2021-02-16,104.81210327148438,106.52230792742778,103.8710913957422,103.8710913957422,31004000,GOOGL
2021-02-17,105.20539855957031,105.39509213585352,103.70226923732812,103.98183521258457,20294000,GOOGL
2021-02-18,104.56927490234375,105.37273908849392,103.94954865023567,104.5290554725159,22546000,GOOGL
