Date,Open,High,Low,Close,Volume,ticker,SMA_50,SMA_200,EMA_12,EMA_26,RSI,MACD,MACD_signal,MACD_hist,Bollinger_Upper,Bollinger_Middle,Bollinger_Lower
2020-10-15,77.24075317382812,78.03179833233763,76.52866932334675,76.69601031632256,31210000,GOOGL,75.78988979405126,70.21084943211224,75.20967194096298,74.88095564359402,56.16239795535998,0.32871629736895613,-0.411586768338877,0.7403030657078331,77.9497739075588,73.4436281444751,68.9374823813914
2020-10-16,77.84807586669922,78.34514345056063,77.34951558739077,77.55658351214443,34194000,GOOGL,75.87498296928958,70.26383899331721,75.57073525960628,75.07915030052368,58.59203485621757,0.49158495908260136,-0.23095242285458134,0.7225373819371828,78.47518198664879,73.62619380116044,68.77720561567209
2020-10-19,75.97349548339844,78.65401262927215,75.6244093541497,78.25675108360606,29734000,GOOGL,75.94141468168779,70.32043116961324,75.98396846329855,75.31452813630756,60.509746762205744,0.6694403269909941,-0.05087387288546624,0.7203141998764604,79.08369449763441,73.9844969910221,68.88529948440979
2020-10-20,77.02276611328125,78.1529714473702,75.50424022967013,75.63384710979612,41670000,GOOGL,75.97350320789074,70.36300755918631,75.93010363968278,75.33818139360301,50.984010511504025,0.5919222460797755,0.0776853509075821,0.5142368951721934,79.22909891988402,74.16522595574672,69.10135299160942
2020-10-21,78.75630187988281,80.20382232049026,77.82026068582488,77.95483057781071,60322000,GOOGL,76.04883337373143,70.40506492927432,76.24160009170245,75.53200725909988,57.378121151806425,0.7095928326025671,0.20406684724657911,0.505525985355988,79.68503285795511,74.45760892213272,69.23018498631033
2020-10-22,79.78272247314453,80.11840464128612,78.3337169261627,78.70714079624807,30512000,GOOGL,76.14604271637506,70.4522842273873,76.62091404624793,75.76720233592567,59.23441059817904,0.8537117103222585,0.333995819861715,0.5197158904605435,79.96026513465742,74.91028625097485,69.86030736729228
2020-10-23,81.0897216796875,81.14633045232473,80.04343304769533,80.19936290074068,30548000,GOOGL,76.25215081297898,70.50023359711767,77.17144463924681,76.09551052591198,62.704135004534,1.0759341133348386,0.4823834785563398,0.5935506347784988,80.55594479831352,75.38203230619827,70.20811981408302
2020-10-26,78.6718978881836,80.92088242116448,77.85205190328901,80.19687961430068,35826000,GOOGL,76.35284669518437,70.54629840516071,77.6368961738705,76.39931564357039,62.69457167268286,1.2375805303001073,0.6334228889050934,0.6041576413950139,81.20115714008278,75.73710845062269,70.27305976116259
2020-10-27,79.39640045166016,79.5513301261755,78.30939985271544,78.90231064798252,25902000,GOOGL,76.42530710531486,70.58445529888402,77.83157532373389,76.58472268093425,57.74979638155489,1.246852642799638,0.7561088396840023,0.4907438031156357,81.49014264728352,76.0475175929462,70.6048925386089
2020-10-28,75.0225601196289,77.15832688244774,74.90735737417214,76.96963351424793,45174000,GOOGL,76.44903335429608,70.61176941739235,77.69896889150527,76.61323459451305,51.25093579815422,1.0857342969922286,0.8220339311456476,0.26370036584658096,81.4787876872906,76.26866803118476,71.05854837507891
2020-10-29,77.310791015625,78.89287411467878,75.30810114143328,75.3314387178596,55406000,GOOGL,76.41380662072142,70.63262558467021,77.33473348017516,76.51828675179797,46.476609286875764,0.816446728377187,0.8209164905919555,-0.004469762214768469,81.4454165190498,76.35149693457215,71.25757735009451
2020-10-30,80.25199890136719,83.49017093425739,79.52998127495282,82.80092441714463,99878000,GOOGL,76.54040392313597,70.6877429372915,78.1756859320166,76.98366731960142,63.275379115538655,1.1920186124151826,0.895136914956601,0.2968816974585816,82.36354574135721,76.86746360744736,71.37138147353751
2020-11-02,80.6596908569336,82.34407276460104,80.15913775613008,80.62095654393035,44228000,GOOGL,76.5917898435622,70.72771729328834,78.55188141077257,77.25309615103319,57.59398321689843,1.2987852597393754,0.975866583913156,0.32291867582621947,82.63328981781659,77.26693341151818,71.90057700521977
2020-11-03,81.71936798095703,82.38179892514135,80.05336078632573,80.97947599539556,31432000,GOOGL,76.62981771864479,70.76539742236828,78.92535750071457,77.52912428765262,58.25779205148073,1.3962332130619473,1.0599399097429143,0.33629330331903295,82.92160976606246,77.65242452054227,72.38323927502208
2020-11-04,86.69456481933594,87.89528301491228,84.56673875495531,84.69485294507058,71342000,GOOGL,76.75443835522691,70.81899025039671,79.81297218446166,78.05991900301692,64.46561343129906,1.7530531814447414,1.1985625640832798,0.5544906173614617,83.81433414173249,78.26388249631358,72.71343085089468
2020-11-05,87.52135467529297,88.97731615159634,86.45520644116196,87.91613094031692,39758000,GOOGL,76.91746385029019,70.88923074826334,81.05961199305477,78.79000877615024,68.79825432508372,2.269603216904528,1.4127706946475294,0.8568325222569988,85.43299018519127,79.02115940076717,72.60932861634308
2020-11-06,87.3838119506836,87.81930775936743,86.23920242731536,86.96718320704757,28622000,GOOGL,77.02147656275542,70.95341806448529,81.96846910289982,79.39572540066116,66.23614481154198,2.572743702238654,1.6447652961657542,0.9279784060728997,86.54120301917939,79.66293301012837,72.78466300107735
2020-11-09,87.46772003173828,90.22222032962502,87.27554876417429,89.18388779864829,53440000,GOOGL,77.18684573954239,71.0439039048486,83.07853351763035,80.12077446717873,69.12835744634057,2.957759050451614,1.9073640470229263,1.0503950034286875,88.15424711068339,80.30346526513166,72.45268341957994
2020-11-10,86.29084777832031,87.36642960090843,85.2182437695995,85.89607149256915,43022000,GOOGL,77.2724553505324,71.1154182111342,83.51200089839017,80.54857424683729,60.808314579226405,2.9634266515528793,2.1185765679289172,0.8448500836239621,88.83874893404456,80.68274920775056,72.52674948145656
2020-11-11,86.76309967041016,87.54122598567889,86.55602414438157,86.82119356546892,31838000,GOOGL,77.38789931623718,71.18740671699369,84.02110746255613,81.01321271488408,62.187372061688606,3.0078947476720543,2.2964402038775447,0.7114545437945097,89.60365072845309,81.11427328483256,72.62489584121204
2020-11-12,86.54410552978516,87.64451771355215,86.30326628899803,86.50338600548156,26474000,GOOGL,77.46138275629463,71.26286134557516,84.40299646916003,81.41989221789129,61.38823106338398,2.983104251268742,2.433773013355784,0.5493312379129578,90.14934691220702,81.60464206929052,73.05993722637402
2020-11-13,88.00601196289062,88.24784377851638,86.20444222324774,86.80132339394905,29744000,GOOGL,77.509530623227,71.33241662191138,84.7719698422045,81.81851674945113,61.88275596579045,2.9534530927533638,2.5377090292353,0.4157440635180638,90.68552585039626,82.06687906338075,73.44823227636525
2020-11-16,88.09390258789062,89.10244941322239,87.46325015957001,87.60279065673996,25468000,GOOGL,77.6636080020657,71.40752112559642,85.20748073674841,82.24698148332438,63.2464387512026,2.9604992534240324,2.6222670740730463,0.33823217935098615,91.28823360480814,82.53418104203743,73.78012847926672
2020-11-17,87.47965240478516,88.2483527483011,87.37189796826333,87.7875265532104,21314000,GOOGL,77.9048043714895,71.48532703760306,85.60441086235795,82.65739222924186,63.56995918156639,2.9470186331160875,2.6872173858816546,0.2598012472344329,91.57708422702555,83.14186501420815,74.70664580139075
2020-11-18,86.43584442138672,87.64550364770136,86.33305301374617,87.23036759862198,20108000,GOOGL,78.11112146540242,71.5580827760856,85.85455805255242,82.99613114549224,61.80300858075687,2.8584269070601778,2.7214592901173593,0.13696761694281845,91.86728048756308,83.60564186524871,75.34400324293435
