Date,Open,High,Low,Close,Volume,ticker,SMA_50,SMA_200,EMA_12,EMA_26,RSI,MACD,MACD_signal,MACD_hist,Bollinger_Upper,Bollinger_Middle,Bollinger_Lower
2020-10-15,149.6266632080078,152.19000244140625,147.5,150.10333251953125,107017200,TSLA,133.60285354614257,75.46377014160156,145.0082915450368,140.7246782783252,58.18386193758467,4.283613266711598,3.9069541571725424,0.37665910953905524,156.34536192732355,142.30349998474122,128.2616380421589
2020-10-16,146.55667114257812,151.98333740234375,146.28334045410156,151.47999572753906,98327700,TSLA,134.64468017578125,76.07967012405396,146.00393834234484,141.52136845974843,59.13178722643567,4.482569882596408,4.0220773022573155,0.4604925803390927,156.69962439443506,142.41183280944824,128.12404122446142
2020-10-19,143.61000061035156,149.0,142.9566650390625,148.74667358398438,108863400,TSLA,135.62022705078124,76.67657015800476,146.42589761028938,142.05657624672887,56.39813820848064,4.369321363560516,4.091526114517956,0.27779524904256014,156.34027989484977,142.2969997406006,128.25371958635142
2020-10-20,140.64666748046875,143.9166717529297,139.68333435058594,143.9166717529297,94968900,TSLA,136.5678938293457,77.24933017730713,146.03986286300326,142.19436109904004,51.83768016404553,3.8455017639632274,4.0423212444070105,-0.19681948044378306,156.38879904557203,142.33283348083495,128.27686791609787
2020-10-21,140.8800048828125,144.31666564941406,140.4166717529297,140.89999389648438,97111500,TSLA,137.5245603942871,77.80003014564514,145.24911379123114,142.09848204699887,49.16372102669937,3.150631744232271,3.8639833443720626,-0.7133516001397915,156.301449209857,142.62516670227052,128.94888419468404
2020-10-22,141.92999267578125,148.41000366210938,141.50332641601562,147.30667114257812,119979600,TSLA,138.51069381713867,78.3786635017395,145.56566107605374,142.4842738318566,54.528337015208464,3.0813872441971455,3.707464124337079,-0.6260768801399337,153.59185035275107,143.9271667480469,134.2624831433427
2020-10-23,140.2100067138672,140.9633331298828,135.7933349609375,140.6133270263672,101151000,TSLA,139.17496032714843,78.9160301399231,144.80376352994813,142.34568517959812,48.7412913722455,2.458078350350007,3.457586969539665,-0.9995086191896578,152.27978251056433,144.4,136.52021748943568
2020-10-26,140.0933380126953,141.9199981689453,136.6666717529297,137.2100067138672,84717600,TSLA,139.69917373657228,79.44148351669311,143.63549325055106,141.96526455250694,46.064320301735385,1.6702286980441272,3.100115315240558,-1.4298866171964306,152.5862834001552,144.18350067138672,135.78071794261825
2020-10-27,141.55999755859375,143.5,140.03334045410156,141.25332641601562,68059500,TSLA,140.2882402038574,79.9832501411438,143.26900604523792,141.9125283942483,49.605513416084094,1.3564776509896035,2.751387782390367,-1.3949101314007635,152.44732501334437,144.312833404541,136.17834179573765
2020-10-28,135.33999633789062,139.53334045410156,135.3333282470703,138.82666015625,76354200,TSLA,140.5327867126465,80.4959634399414,142.58556821616284,141.683945561804,47.58616697967376,0.9016226543588459,2.381434756784063,-1.479812102425217,152.54864273458648,144.2321662902832,135.91568984597993
