Date,Open,High,Low,Close,Volume,ticker,SMA_50,SMA_200,EMA_12,EMA_26,RSI,MACD,MACD_signal,MACD_hist,Bollinger_Upper,Bollinger_Middle,Bollinger_Lower
2020-10-15,166.9324951171875,167.79400634765625,164.0,164.60049438476562,104468000,AMZN,161.23523010253905,127.35964992523193,163.51700449495263,161.15648794106673,53.7018884243966,2.360516553885901,0.8039397858733449,1.5565767680125564,172.29535085437286,158.4748504638672,144.65435007336154
2020-10-16,163.635498046875,169.98300170898438,158.0,168.1614990234375,129488000,AMZN,161.4041000366211,127.73170742034912,164.23154211471953,161.67537765087195,56.916445174319165,2.55616446384758,1.154384721468192,1.4017797423793878,173.358355227119,159.30357513427734,145.24879504143567
2020-10-19,160.36050415039062,166.4499969482422,159.63699340820312,164.98049926757812,104472000,AMZN,161.47970001220702,128.0904849243164,164.34676629208238,161.92020147433166,53.352827993192236,2.426564817750716,1.4088207407246967,1.0177440770260193,172.97645740685687,160.28635025024414,147.59624309363141
2020-10-20,160.85049438476562,163.3000030517578,159.60049438476562,161.11399841308594,90194000,AMZN,161.531669921875,128.43105491638184,163.84941738762137,161.86048272905418,49.311357665688696,1.9889346585671888,1.524843524293195,0.46409113427399373,172.8204312040519,160.75745010375977,148.69446900346762
2020-10-21,159.2469940185547,161.69400024414062,158.0,160.625,91854000,AMZN,161.63096984863282,128.75805492401122,163.35335317414115,161.768965489865,48.807804597971405,1.5843876842761517,1.5367523562897865,0.04763532798636527,172.85443826229385,160.9876251220703,149.12081198184677
2020-10-22,158.82000732421875,159.9375,156.0970001220703,159.49349975585938,84240000,AMZN,161.7128399658203,129.0810124206543,162.75952957132859,161.60041247253125,47.59663102705942,1.1591170987973385,1.461225304791297,-0.3021082059939586,172.0473239217751,161.5178253173828,150.9883267129905
2020-10-23,160.22000122070312,160.26649475097656,157.0,159.5500030517578,69334000,AMZN,161.72084991455077,129.40128993988037,162.2657562606254,161.4485302932147,47.666470499581756,0.8172259674107067,1.332425437315179,-0.5151994699044722,171.64499982132475,161.8581756591797,152.07135149703464
2020-10-26,160.3520050048828,164.1490020751953,157.6649932861328,159.93699645996094,118024000,AMZN,161.74140991210936,129.72463241577148,161.90748552206165,161.3365648240848,48.17590451821945,0.5709206979768453,1.1801244894475122,-0.6092037914706669,171.60362050839686,161.9829002380371,152.36217996767735
2020-10-27,164.31649780273438,164.58299255371094,160.56500244140625,161.2469940185547,85820000,AMZN,161.79322967529296,130.058039894104,161.80587144459903,161.32992994960108,49.95192076241797,0.47594149499795435,1.0392878905576006,-0.5633463955596463,171.62202598189594,162.10677490234374,152.59152382279154
2020-10-28,158.13900756835938,163.2010040283203,158.12350463867188,162.46499633789062,111766000,AMZN,161.83052947998047,130.39889488220214,161.9072752743362,161.41400894132624,51.61231922326182,0.4932663330099558,0.9300835790480717,-0.4368172460381159,171.60610565992826,162.3771743774414,153.14824309495455
2020-10-29,160.55050659179688,162.8625030517578,158.1999969482422,160.06350708007812,131930000,AMZN,161.72878967285158,130.73114990234376,161.62361862906573,161.31397176641897,48.21581882052673,0.30964686264675834,0.8059962357678091,-0.49634937312105076,171.6048512738329,162.3603500366211,153.1158487994093
2020-10-30,151.8074951171875,158.35000610351562,150.9499969482422,157.8874969482422,167728000,AMZN,161.6345394897461,131.04983989715575,161.04883067816982,161.0601588169244,45.306421686088605,-0.011328138754578276,0.6425313608633316,-0.6538594996179099,171.59471283569474,162.3706497192383,153.14658660278184
2020-11-02,150.2239990234375,153.98550415039062,147.50599670410156,153.08700561523438,145148000,AMZN,161.40127960205078,131.34380241394044,159.82393451464128,160.46955487605848,39.625741698988755,-0.6456203614172011,0.38490101640722507,-1.0305213778244262,172.00850645463584,162.16039962768554,152.31229280073524
2020-11-03,152.42050170898438,153.7449951171875,149.0489959716797,150.92649841308594,97958000,AMZN,161.10965942382813,131.63218490600585,158.45509819132508,159.76266180472717,37.355609737664665,-1.3075636134020954,0.04640809044536098,-1.3539717038474564,172.68599821337375,161.79422454833986,150.90245088330596
2020-11-04,162.05799865722656,162.24249267578125,156.9864959716797,157.99949645996094,136780000,AMZN,160.97465942382811,131.94815990447998,158.38500561726906,159.63205696437413,47.8822919198444,-1.2470513471050708,-0.2122837970647254,-1.0347675500403455,172.64587325771228,161.8566993713379,151.0675254849635
